ID;Nombre;Edad;Género;Ciudad;Comentario;Categoría del problema;Nivel de urgencia;Fecha del reporte;Acceso a internet;Atención previa del gobierno;Zona rural
5481;Laura;550;F;Manizales;las calles están muy oscuras y peligrosas.;Seguridad;Urgente;17/06/2024;0;1;1
5482;Jorge;370;Otro;Medellín;no hay suficientes escuelas públicas.;Seguridad;No urgente;27/10/2023;0;0;1
5483;Valentina;680;;Cúcuta;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;17/11/2024;1;0;1
5484;Pedro;700;Otro;Manizales;no hay suficientes escuelas públicas.;Seguridad;Urgente;17/04/2024;1;1;1
5485;Carlos;770;F;Cúcuta;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;04/07/2024;0;0;0
5486;María;520;M;Bucaramanga;las basuras no se recogen a tiempo.;Salud;Urgente;25/08/2023;0;0;0
5487;Jorge;330;F;Santa Marta;hay problemas con la recolección de basura.;Salud;Urgente;12/02/2023;0;1;1
5488;Pedro;500;F;Cúcuta;queremos más presencia policial.;Medio Ambiente;Urgente;10/05/2024;1;1;0
5489;Jorge;760;Otro;Cartagena;no tenemos centros culturales ni bibliotecas.;Seguridad;No urgente;12/09/2024;0;1;0
5490;Jorge;770;Otro;Bucaramanga;las basuras no se recogen a tiempo.;Salud;No urgente;04/09/2023;0;1;0
5491;Sofía;520;F;Pereira;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;29/05/2024;0;0;0
5492;Ana;620;Otro;Cali;queremos más presencia policial.;Medio Ambiente;No urgente;06/05/2023;0;0;1
5493;Carlos;380;M;Santa Marta;la contaminación del río está aumentando.;Educación;Urgente;30/08/2024;1;1;0
5494;Carlos;590;Otro;Cali;no hay suficientes escuelas públicas.;Educación;Urgente;14/11/2023;0;1;1
5495;Camilo;250;M;Bucaramanga;hay problemas con la recolección de basura.;Salud;Urgente;01/02/2023;0;1;1
5496;Valentina;620;Otro;Bogotá;necesitamos más acceso a internet en la zona.;Educación;No urgente;05/03/2023;1;0;0
5497;Laura;590;;Medellín;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;27/02/2023;0;0;0
5498;María;740;M;Cúcuta;hay problemas con la recolección de basura.;Medio Ambiente;No urgente;07/08/2023;1;1;0
5499;María;390;F;Bucaramanga;queremos más presencia policial.;Educación;No urgente;23/11/2023;1;0;0
5500;Juan;620;Otro;Pereira;faltan médicos en el centro de salud.;Salud;Urgente;07/01/2024;0;1;0
5501;Jorge;;M;Pereira;queremos más presencia policial.;Salud;No urgente;16/05/2023;1;0;1
5502;Camilo;800;Otro;Santa Marta;hay problemas con la recolección de basura.;Salud;Urgente;02/06/2023;0;0;1
5503;Sofía;490;F;Medellín;la contaminación del río está aumentando.;Educación;No urgente;18/03/2024;0;0;1
5504;Camilo;;F;Bucaramanga;necesitamos más acceso a internet en la zona.;Salud;No urgente;10/03/2023;0;1;1
5505;Laura;210;F;Medellín;la contaminación del río está aumentando.;Salud;No urgente;17/01/2024;1;0;1
5506;Camilo;620;F;Santa Marta;;Seguridad;No urgente;23/12/2023;1;1;0
5507;Camilo;;M;Cali;la contaminación del río está aumentando.;Salud;Urgente;30/04/2023;1;1;1
5508;Laura;690;F;Pereira;las calles están muy oscuras y peligrosas.;Educación;No urgente;06/04/2024;1;1;1
5509;Jorge;680;Otro;Pereira;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;30/01/2024;0;1;0
5510;Camilo;350;F;Cartagena;faltan médicos en el centro de salud.;Salud;No urgente;19/10/2023;1;0;1
5511;Pedro;730;Otro;Cúcuta;las basuras no se recogen a tiempo.;Educación;No urgente;20/06/2023;1;0;0
5512;Sofía;530;M;Cali;;Salud;No urgente;22/01/2024;1;1;0
5513;Pedro;440;F;Medellín;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;06/01/2023;1;0;1
5514;Juan;680;F;Bucaramanga;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;16/11/2023;0;1;1
5515;Sofía;590;M;Cartagena;;Medio Ambiente;No urgente;09/05/2023;0;1;0
5516;Camilo;410;F;Medellín;necesitamos más acceso a internet en la zona.;Educación;Urgente;07/03/2024;1;1;0
5517;Juan;680;Otro;Bogotá;necesitamos más acceso a internet en la zona.;Educación;No urgente;20/06/2023;0;1;0
5518;María;800;M;Cúcuta;necesitamos más acceso a internet en la zona.;Seguridad;No urgente;11/10/2024;0;0;1
5519;Juan;510;;Manizales;las basuras no se recogen a tiempo.;Seguridad;Urgente;14/04/2023;1;1;0
5520;Ana;310;F;Pereira;falta agua potable en varias casas.;Salud;No urgente;21/05/2024;1;0;1
5521;Juan;720;Otro;Cúcuta;no tenemos centros culturales ni bibliotecas.;Educación;No urgente;05/01/2024;0;0;1
5522;Carlos;160;F;;queremos más presencia policial.;Salud;Urgente;17/08/2023;1;0;1
5523;Camilo;220;F;Bucaramanga;necesitamos más acceso a internet en la zona.;Educación;No urgente;22/11/2023;0;1;1
5524;Carlos;;M;Bucaramanga;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;24/02/2024;1;1;0
5525;Camilo;690;F;Santa Marta;hay problemas con la recolección de basura.;Medio Ambiente;No urgente;12/03/2023;0;1;0
5526;Sofía;780;;Santa Marta;falta agua potable en varias casas.;Medio Ambiente;Urgente;14/03/2023;0;1;0
5527;Juan;400;Otro;Medellín;queremos más presencia policial.;Medio Ambiente;Urgente;17/05/2024;1;0;1
5528;Carlos;600;Otro;Medellín;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;14/09/2024;0;1;1
5529;Pedro;580;Otro;Bucaramanga;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;08/10/2024;1;0;0
5530;Carlos;420;Otro;Barranquilla;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;26/12/2023;0;0;0
5531;Laura;610;M;Santa Marta;no hay suficientes escuelas públicas.;Seguridad;No urgente;02/05/2023;0;0;1
5532;María;670;F;Medellín;;Salud;Urgente;15/05/2023;1;1;1
5533;Sofía;;Otro;Pereira;las basuras no se recogen a tiempo.;Educación;Urgente;23/04/2023;1;1;1
5534;Ana;580;;Barranquilla;queremos más presencia policial.;Salud;No urgente;14/03/2024;0;0;0
5535;Pedro;650;M;Cartagena;la contaminación del río está aumentando.;Seguridad;No urgente;05/04/2024;0;0;1
5536;Camilo;350;Otro;Manizales;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;11/06/2024;1;1;0
5537;Camilo;250;Otro;Cúcuta;;Salud;No urgente;23/11/2023;1;0;0
5538;Carlos;420;;Bucaramanga;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;29/12/2023;0;0;1
5539;Jorge;;M;Barranquilla;queremos más presencia policial.;Salud;Urgente;20/08/2023;0;1;1
5540;Juan;590;F;Bogotá;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;29/02/2024;1;0;1
5541;Valentina;600;M;Pereira;la contaminación del río está aumentando.;Medio Ambiente;No urgente;21/12/2023;1;1;0
5542;Valentina;640;F;Cali;queremos más presencia policial.;Medio Ambiente;Urgente;14/03/2023;1;0;0
5543;Valentina;380;Otro;Medellín;necesitamos más acceso a internet en la zona.;Educación;No urgente;12/10/2024;1;0;1
5544;Carlos;660;Otro;Barranquilla;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;25/01/2024;1;0;1
5545;Ana;780;M;Barranquilla;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;18/06/2023;1;0;0
5546;Camilo;640;M;Santa Marta;no hay suficientes escuelas públicas.;Seguridad;Urgente;11/05/2023;1;1;0
5547;Jorge;700;M;Cali;la contaminación del río está aumentando.;Salud;No urgente;11/08/2024;0;0;0
5548;Jorge;610;M;Bogotá;la contaminación del río está aumentando.;Medio Ambiente;Urgente;02/01/2024;1;1;1
5549;Carlos;620;F;Cúcuta;las calles están muy oscuras y peligrosas.;Educación;Urgente;04/07/2023;0;0;1
5550;Sofía;690;F;Bucaramanga;la contaminación del río está aumentando.;Seguridad;No urgente;18/01/2024;0;1;1
5551;Valentina;;;Santa Marta;necesitamos más acceso a internet en la zona.;Medio Ambiente;No urgente;10/11/2023;1;0;0
5552;Juan;750;F;Cúcuta;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;21/10/2024;0;0;0
5553;Pedro;590;;Santa Marta;no tenemos centros culturales ni bibliotecas.;Salud;Urgente;08/03/2024;1;0;1
5554;María;760;M;Barranquilla;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;27/05/2024;1;0;1
5555;Pedro;690;M;Manizales;no tenemos centros culturales ni bibliotecas.;Seguridad;No urgente;24/07/2024;1;0;0
5556;Juan;600;;Bogotá;hay problemas con la recolección de basura.;Educación;No urgente;27/03/2023;0;1;1
5557;Sofía;770;F;Santa Marta;falta agua potable en varias casas.;Salud;Urgente;04/04/2024;0;0;1
5558;María;200;M;Bucaramanga;la contaminación del río está aumentando.;Salud;Urgente;24/02/2023;0;0;0
5559;Sofía;440;F;Cartagena;la contaminación del río está aumentando.;Seguridad;Urgente;16/06/2023;0;0;0
5560;Juan;360;F;Bucaramanga;no hay suficientes escuelas públicas.;Educación;Urgente;20/11/2023;0;1;1
5561;Camilo;360;F;Medellín;necesitamos más acceso a internet en la zona.;Seguridad;No urgente;15/10/2023;1;0;0
5562;Juan;490;M;Bogotá;no hay suficientes escuelas públicas.;Salud;Urgente;10/08/2024;0;0;0
5563;Pedro;620;M;Barranquilla;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;27/07/2024;1;0;0
5564;Valentina;370;Otro;Bogotá;las calles están muy oscuras y peligrosas.;Educación;Urgente;02/09/2023;0;0;0
5565;Camilo;460;;Santa Marta;falta agua potable en varias casas.;Educación;No urgente;23/03/2023;0;1;1
5566;Valentina;600;Otro;Bucaramanga;la contaminación del río está aumentando.;Medio Ambiente;No urgente;03/07/2023;0;1;1
5567;Laura;560;F;Pereira;las basuras no se recogen a tiempo.;Salud;No urgente;28/08/2023;0;0;1
5568;Sofía;190;F;Cali;la contaminación del río está aumentando.;Medio Ambiente;Urgente;07/10/2023;1;1;0
5569;María;520;Otro;Pereira;la contaminación del río está aumentando.;Salud;Urgente;28/02/2024;0;1;1
5570;Pedro;;M;Cartagena;no hay suficientes escuelas públicas.;Salud;Urgente;24/06/2023;0;1;0
5571;Camilo;370;F;Medellín;queremos más presencia policial.;Seguridad;No urgente;01/12/2024;1;1;0
5572;Camilo;600;F;Medellín;la contaminación del río está aumentando.;Seguridad;No urgente;09/06/2024;1;1;1
5573;Camilo;290;M;Cali;las basuras no se recogen a tiempo.;Seguridad;No urgente;07/04/2024;1;1;0
5574;María;790;Otro;Manizales;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;25/08/2024;1;0;1
5575;Jorge;260;M;Cartagena;las basuras no se recogen a tiempo.;Seguridad;No urgente;03/07/2024;1;0;1
5576;Valentina;;M;Bogotá;hay problemas con la recolección de basura.;Medio Ambiente;Urgente;24/05/2023;0;0;1
5577;María;500;F;Bucaramanga;no hay suficientes escuelas públicas.;Seguridad;Urgente;11/08/2023;0;0;1
5578;Carlos;390;;Cúcuta;hay problemas con la recolección de basura.;Medio Ambiente;Urgente;08/09/2024;0;0;0
5579;Carlos;560;F;Manizales;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;07/05/2023;0;1;0
5580;Juan;730;Otro;Cali;;Salud;Urgente;19/03/2024;0;0;0
5581;Pedro;;F;Medellín;no hay suficientes escuelas públicas.;Seguridad;Urgente;14/07/2024;1;0;1
5582;Laura;670;M;Cartagena;las calles están muy oscuras y peligrosas.;Salud;Urgente;26/08/2023;1;1;0
5583;Camilo;550;Otro;Manizales;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;07/03/2024;1;1;0
5584;Laura;150;Otro;Cúcuta;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;15/05/2023;0;1;0
5585;Ana;290;Otro;Bucaramanga;faltan médicos en el centro de salud.;Educación;Urgente;13/08/2024;0;1;1
5586;Laura;710;F;Barranquilla;la contaminación del río está aumentando.;Educación;Urgente;16/09/2024;0;1;1
5587;Juan;610;M;Bogotá;las basuras no se recogen a tiempo.;Seguridad;No urgente;12/01/2023;1;1;0
5588;Valentina;540;M;Santa Marta;necesitamos más acceso a internet en la zona.;Medio Ambiente;No urgente;02/09/2024;0;1;0
5589;Camilo;770;F;Bucaramanga;hay problemas con la recolección de basura.;Salud;Urgente;20/07/2023;0;0;1
5590;Valentina;270;Otro;Cali;la contaminación del río está aumentando.;Educación;No urgente;22/06/2024;0;1;0
5591;Carlos;580;;Manizales;las basuras no se recogen a tiempo.;Educación;Urgente;01/06/2023;0;1;0
5592;Carlos;190;F;Medellín;la contaminación del río está aumentando.;Seguridad;Urgente;23/04/2024;1;0;1
5593;Camilo;290;Otro;Cúcuta;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;19/08/2024;1;0;0
5594;Carlos;740;M;Bogotá;falta agua potable en varias casas.;Medio Ambiente;No urgente;13/01/2023;0;1;1
5595;Laura;200;;Bucaramanga;queremos más presencia policial.;Seguridad;Urgente;11/11/2023;0;1;0
5596;Juan;420;Otro;Cali;necesitamos más acceso a internet en la zona.;Medio Ambiente;No urgente;28/09/2023;0;1;1
5597;Juan;250;Otro;Cartagena;la contaminación del río está aumentando.;Educación;No urgente;10/06/2024;0;1;0
5598;Valentina;600;M;Bogotá;falta agua potable en varias casas.;Seguridad;No urgente;30/08/2023;0;1;0
5599;Ana;530;Otro;Cartagena;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;11/02/2023;0;1;1
5600;María;380;F;Bucaramanga;queremos más presencia policial.;Seguridad;Urgente;24/12/2023;1;1;1
5601;Camilo;610;Otro;Manizales;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;07/04/2023;1;1;0
5602;Carlos;800;M;Cúcuta;las calles están muy oscuras y peligrosas.;Educación;Urgente;13/10/2023;1;1;0
5603;Camilo;720;F;Bogotá;las calles están muy oscuras y peligrosas.;Educación;No urgente;03/09/2023;0;0;1
5604;Valentina;200;M;Pereira;queremos más presencia policial.;Medio Ambiente;Urgente;04/11/2024;0;0;0
5605;Pedro;650;M;Cali;las basuras no se recogen a tiempo.;Salud;Urgente;21/06/2024;1;1;1
5606;Ana;290;F;Medellín;las calles están muy oscuras y peligrosas.;Educación;No urgente;04/03/2023;0;1;0
5607;Valentina;480;F;Manizales;hay problemas con la recolección de basura.;Seguridad;No urgente;31/08/2023;0;0;0
5608;Sofía;560;M;Santa Marta;faltan médicos en el centro de salud.;Seguridad;No urgente;02/07/2023;1;0;0
5609;María;390;F;Bucaramanga;no hay suficientes escuelas públicas.;Educación;Urgente;15/07/2024;1;1;1
5610;Laura;330;F;Barranquilla;queremos más presencia policial.;Seguridad;Urgente;25/01/2024;0;1;0
5611;Sofía;560;M;Cúcuta;no hay suficientes escuelas públicas.;Seguridad;Urgente;11/04/2023;1;0;0
5612;Laura;770;Otro;Manizales;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;16/08/2024;0;0;1
5613;Pedro;180;Otro;Medellín;hay problemas con la recolección de basura.;Educación;Urgente;11/05/2024;1;0;1
5614;Camilo;200;Otro;Manizales;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;07/09/2024;1;0;1
5615;Juan;560;F;Bucaramanga;las basuras no se recogen a tiempo.;Salud;No urgente;28/10/2023;0;1;0
5616;Sofía;490;Otro;Barranquilla;hay problemas con la recolección de basura.;Educación;Urgente;26/05/2024;0;1;1
5617;Laura;470;M;;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;01/03/2023;1;1;1
5618;Juan;760;M;Medellín;no hay suficientes escuelas públicas.;Salud;Urgente;07/05/2024;1;1;1
5619;Juan;250;M;Cartagena;;Medio Ambiente;No urgente;02/03/2023;0;1;1
5620;Juan;350;Otro;Bucaramanga;hay problemas con la recolección de basura.;Salud;Urgente;27/04/2024;0;1;0
5621;Jorge;410;Otro;Santa Marta;no hay suficientes escuelas públicas.;Salud;No urgente;16/10/2023;1;1;0
5622;Sofía;250;M;Bogotá;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;10/01/2024;0;1;1
5623;Camilo;500;Otro;Manizales;faltan médicos en el centro de salud.;Seguridad;No urgente;08/03/2023;1;1;1
5624;Valentina;490;M;Bucaramanga;necesitamos más acceso a internet en la zona.;Medio Ambiente;No urgente;07/05/2024;0;1;0
5625;Pedro;260;;Bogotá;;Medio Ambiente;No urgente;28/08/2024;1;1;1
5626;Pedro;560;M;Barranquilla;;Educación;No urgente;04/05/2024;1;0;1
5627;Pedro;550;F;Bucaramanga;hay problemas con la recolección de basura.;Salud;No urgente;18/09/2023;1;1;1
5628;Sofía;310;F;Cartagena;hay problemas con la recolección de basura.;Salud;Urgente;21/02/2024;1;1;0
5629;Juan;500;M;Manizales;las basuras no se recogen a tiempo.;Seguridad;Urgente;01/06/2024;0;0;0
5630;Laura;680;Otro;Santa Marta;la contaminación del río está aumentando.;Salud;Urgente;05/02/2023;0;1;0
5631;Jorge;430;M;Pereira;queremos más presencia policial.;Seguridad;No urgente;12/11/2023;0;1;1
5632;María;630;F;;no hay suficientes escuelas públicas.;Salud;No urgente;28/11/2024;0;1;1
5633;Carlos;770;Otro;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;04/01/2024;1;1;1
5634;Jorge;470;Otro;Barranquilla;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;28/11/2024;1;0;1
5635;Pedro;800;M;Medellín;las calles están muy oscuras y peligrosas.;Seguridad;Urgente;31/10/2024;0;1;1
5636;María;710;F;Medellín;necesitamos más acceso a internet en la zona.;Seguridad;No urgente;16/10/2024;0;1;1
5637;Carlos;240;F;Bogotá;falta agua potable en varias casas.;Medio Ambiente;No urgente;03/01/2023;0;1;0
5638;Camilo;160;F;Manizales;la contaminación del río está aumentando.;Medio Ambiente;No urgente;08/03/2023;1;0;0
5639;Pedro;380;F;Bucaramanga;faltan médicos en el centro de salud.;Educación;No urgente;14/10/2024;1;0;1
5640;Pedro;490;F;Barranquilla;faltan médicos en el centro de salud.;Salud;Urgente;21/09/2023;1;1;0
5641;Camilo;550;Otro;Pereira;faltan médicos en el centro de salud.;Salud;Urgente;11/07/2024;1;1;0
5642;Valentina;720;M;Barranquilla;las basuras no se recogen a tiempo.;Educación;No urgente;26/02/2024;0;1;0
5643;Ana;160;Otro;Santa Marta;queremos más presencia policial.;Seguridad;Urgente;19/03/2023;0;1;1
5644;Camilo;560;Otro;Medellín;falta agua potable en varias casas.;Medio Ambiente;Urgente;08/03/2023;0;0;0
5645;Carlos;690;F;Cartagena;faltan médicos en el centro de salud.;Educación;Urgente;29/08/2024;0;0;0
5646;Juan;540;F;Cúcuta;falta agua potable en varias casas.;Salud;No urgente;03/11/2024;0;1;0
5647;Laura;;F;Bucaramanga;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;28/07/2024;1;0;0
5648;María;240;Otro;Medellín;falta agua potable en varias casas.;Salud;Urgente;26/05/2024;0;1;1
5649;Camilo;330;M;Pereira;no tenemos centros culturales ni bibliotecas.;Educación;No urgente;10/11/2023;0;0;0
5650;Valentina;780;Otro;Cali;falta agua potable en varias casas.;Medio Ambiente;No urgente;15/01/2024;0;0;1
5651;Pedro;200;Otro;Cali;hay problemas con la recolección de basura.;Medio Ambiente;Urgente;12/08/2023;0;0;0
5652;Camilo;180;F;Pereira;falta agua potable en varias casas.;Medio Ambiente;Urgente;03/07/2023;1;1;0
5653;Carlos;450;F;Cúcuta;no tenemos centros culturales ni bibliotecas.;Seguridad;No urgente;20/05/2023;0;1;0
5654;María;360;M;Cartagena;queremos más presencia policial.;Seguridad;Urgente;04/06/2023;1;0;0
5655;Carlos;320;F;Cúcuta;la contaminación del río está aumentando.;Medio Ambiente;Urgente;13/02/2023;1;0;0
5656;Sofía;170;;Barranquilla;las basuras no se recogen a tiempo.;Educación;Urgente;23/10/2024;1;0;1
5657;Camilo;300;F;Cali;no hay suficientes escuelas públicas.;Salud;Urgente;20/01/2023;1;0;0
5658;Camilo;470;;Santa Marta;queremos más presencia policial.;Medio Ambiente;Urgente;28/07/2024;1;0;1
5659;Juan;590;Otro;Pereira;necesitamos más acceso a internet en la zona.;Salud;No urgente;04/10/2023;0;1;0
5660;Laura;510;Otro;Medellín;no tenemos centros culturales ni bibliotecas.;Salud;Urgente;27/02/2024;1;1;0
5661;Camilo;490;Otro;Bogotá;las basuras no se recogen a tiempo.;Seguridad;No urgente;20/04/2023;0;1;1
5662;María;320;F;Bogotá;hay problemas con la recolección de basura.;Educación;Urgente;10/03/2023;1;1;0
5663;Camilo;220;F;Pereira;la contaminación del río está aumentando.;Medio Ambiente;Urgente;17/02/2023;0;1;0
5664;Valentina;150;F;Bogotá;las basuras no se recogen a tiempo.;Salud;No urgente;08/02/2023;1;1;0
5665;Carlos;350;Otro;Manizales;falta agua potable en varias casas.;Educación;Urgente;08/05/2024;0;1;1
5666;Carlos;;F;Bucaramanga;las calles están muy oscuras y peligrosas.;Salud;No urgente;09/07/2024;1;1;0
5667;María;360;;Barranquilla;necesitamos más acceso a internet en la zona.;Educación;No urgente;03/06/2024;0;1;1
5668;Jorge;150;M;Santa Marta;hay problemas con la recolección de basura.;Salud;No urgente;07/07/2023;0;0;0
5669;Ana;200;F;Cali;las basuras no se recogen a tiempo.;Educación;No urgente;20/11/2023;1;0;0
